longitude,latitude,dist,latlon
114.123654576,22.5445687675,罗湖区,"114.123654576,22.5445687675"
114.118001,22.636057,龙岗区,"114.118001,22.636057"
113.907552,22.582494,宝安区,"113.907552,22.582494"
113.818066,22.676464,宝安区,"113.818066,22.676464"
114.058929356,22.5373132959,福田区,"114.058929356,22.5373132959"
113.878527,22.602029,宝安区,"113.878527,22.602029"
114.000988,22.541894,南山区,"114.000988,22.541894"
114.044030473,22.5687390995,福田区,"114.044030473,22.5687390995"
113.891862,22.564173,宝安区,"113.891862,22.564173"
114.096615922,22.558680074,福田区,"114.096615922,22.558680074"
114.03281206,22.5399829982,福田区,"114.03281206,22.5399829982"
114.049513924,22.5532169038,福田区,"114.049513924,22.5532169038"
113.92455041,22.5270379621,南山区,"113.92455041,22.5270379621"
114.310038,22.725205,龙岗区,"114.310038,22.725205"
113.834024,22.653238,宝安区,"113.834024,22.653238"
114.013637,22.686098,龙华区,"114.013637,22.686098"
113.906176,22.5851,宝安区,"113.906176,22.5851"
113.874286,22.576035,宝安区,"113.874286,22.576035"
114.137350128,22.557732424,罗湖区,"114.137350128,22.557732424"
113.923302,22.51444,南山区,"113.923302,22.51444"
113.89563,22.591102,宝安区,"113.89563,22.591102"
113.957672,22.547709,南山区,"113.957672,22.547709"
113.849065,22.592796,宝安区,"113.849065,22.592796"
114.144512658,22.6226525565,龙岗区,"114.144512658,22.6226525565"
114.113538,22.559037,罗湖区,"114.113538,22.559037"
114.034306,22.655875,龙华区,"114.034306,22.655875"
114.052767,22.608614,龙华区,"114.052767,22.608614"
114.144814,22.618422,龙岗区,"114.144814,22.618422"
114.241750888,22.7299846973,龙岗区,"114.241750888,22.7299846973"
113.994617,22.54207,南山区,"113.994617,22.54207"
114.226911119,22.7074759392,龙岗区,"114.226911119,22.7074759392"
113.924167239,22.5418635985,南山区,"113.924167239,22.5418635985"
114.127639943,22.5437314626,罗湖区,"114.127639943,22.5437314626"
114.061707,22.53181,福田区,"114.061707,22.53181"
113.813633,22.708081,宝安区,"113.813633,22.708081"
114.149773,22.622688,龙岗区,"114.149773,22.622688"
113.821333,22.760864,宝安区,"113.821333,22.760864"
114.120103,22.618079,龙岗区,"114.120103,22.618079"
114.120957721,22.5514323128,罗湖区,"114.120957721,22.5514323128"
114.119231766,22.5467556007,罗湖区,"114.119231766,22.5467556007"
114.133486535,22.5440646672,罗湖区,"114.133486535,22.5440646672"
114.064970037,22.5156475771,福田区,"114.064970037,22.5156475771"
114.265601,22.737694,龙岗区,"114.265601,22.737694"
113.873354,22.635538,宝安区,"113.873354,22.635538"
113.872147801,22.585827162,宝安区,"113.872147801,22.585827162"
113.872375,22.578033,宝安区,"113.872375,22.578033"
113.918734215,22.542584152,南山区,"113.918734215,22.542584152"
114.048074736,22.5624569741,福田区,"114.048074736,22.5624569741"
113.875364,22.588753,宝安区,"113.875364,22.588753"
114.031254,22.661634,龙华区,"114.031254,22.661634"
114.251307,22.568646,盐田区,"114.251307,22.568646"
114.026365,22.638524,龙华区,"114.026365,22.638524"
113.811432,22.693712,宝安区,"113.811432,22.693712"
114.056231,22.572207,福田区,"114.056231,22.572207"
113.972004221,22.528065995,南山区,"113.972004221,22.528065995"
114.146576,22.555308,罗湖区,"114.146576,22.555308"
113.975169,22.583391,南山区,"113.975169,22.583391"
114.073944603,22.5437354542,福田区,"114.073944603,22.5437354542"
114.047233,22.705777,光明区,"114.047233,22.705777"
114.027010333,22.6403461737,龙华区,"114.027010333,22.6403461737"
113.945634,22.502893,南山区,"113.945634,22.502893"
113.90414,22.725652,光明区,"113.90414,22.725652"
114.257212,22.717829,龙岗区,"114.257212,22.717829"
114.421361,22.633826,大鹏新区,"114.421361,22.633826"
114.040931,22.652682,龙华区,"114.040931,22.652682"
113.946326,22.734867,光明区,"113.946326,22.734867"
113.957672,22.547709,南山区,"113.957672,22.547709"
114.120013,22.54421,罗湖区,"114.120013,22.54421"
114.046199416,22.5684803874,福田区,"114.046199416,22.5684803874"
114.052791803,22.5360669995,福田区,"114.052791803,22.5360669995"
113.945568,22.506545,南山区,"113.945568,22.506545"
114.162848,22.632739,龙岗区,"114.162848,22.632739"
114.02634,22.636013,龙华区,"114.02634,22.636013"
113.940855774,22.5126299432,南山区,"113.940855774,22.5126299432"
114.143255272,22.5977111378,龙岗区,"114.143255272,22.5977111378"
113.905874,22.580523,宝安区,"113.905874,22.580523"
113.979482,22.590044,南山区,"113.979482,22.590044"
114.114687,22.618013,龙岗区,"114.114687,22.618013"
114.023885072,22.5597096742,福田区,"114.023885072,22.5597096742"
113.864164747,22.576400993,宝安区,"113.864164747,22.576400993"
114.065195,22.599338,龙华区,"114.065195,22.599338"
114.225089,22.734888,龙岗区,"114.225089,22.734888"
114.128318691,22.5824026433,罗湖区,"114.128318691,22.5824026433"
114.316842,22.710588,龙岗区,"114.316842,22.710588"
113.913720078,22.5172579897,南山区,"113.913720078,22.5172579897"
114.038979,22.636405,龙华区,"114.038979,22.636405"
114.144002356,22.575942388,罗湖区,"114.144002356,22.575942388"
114.039266562,22.5389424953,福田区,"114.039266562,22.5389424953"
113.927414,22.560305,南山区,"113.927414,22.560305"
113.860644,22.603435,宝安区,"113.860644,22.603435"
113.975129,22.582974,南山区,"113.975129,22.582974"
114.092143924,22.5387614622,福田区,"114.092143924,22.5387614622"
114.099879,22.552955,福田区,"114.099879,22.552955"
113.951803471,22.5923020089,南山区,"113.951803471,22.5923020089"
114.039004,22.674809,龙华区,"114.039004,22.674809"
114.035174,22.665322,龙华区,"114.035174,22.665322"
113.914675,22.57925,宝安区,"113.914675,22.57925"
114.071437961,22.525144281,福田区,"114.071437961,22.525144281"
114.034432,22.681161,龙华区,"114.034432,22.681161"
114.047155,22.614892,龙华区,"114.047155,22.614892"
114.086905,22.543597,福田区,"114.086905,22.543597"
113.983945638,22.5532445864,南山区,"113.983945638,22.5532445864"
113.926577,22.528768,南山区,"113.926577,22.528768"
114.285625,22.775177,龙岗区,"114.285625,22.775177"
113.934873,22.520163,南山区,"113.934873,22.520163"
114.07560812,22.5516117655,福田区,"114.07560812,22.5516117655"
113.927132378,22.5448944736,南山区,"113.927132378,22.5448944736"
114.090332935,22.5651790914,福田区,"114.090332935,22.5651790914"
114.039009,22.654116,龙华区,"114.039009,22.654116"
114.038924,22.529914,福田区,"114.038924,22.529914"
114.064017,22.642657,龙岗区,"114.064017,22.642657"
114.077588,22.574018,福田区,"114.077588,22.574018"
114.04346,22.607523,龙华区,"114.04346,22.607523"
113.894709,22.597272,宝安区,"113.894709,22.597272"
113.928174781,22.533645603,南山区,"113.928174781,22.533645603"
114.069763,22.698107,光明区,"114.069763,22.698107"
114.067891531,22.5228474629,福田区,"114.067891531,22.5228474629"
113.895675158,22.5766716128,宝安区,"113.895675158,22.5766716128"
114.061013,22.626823,龙华区,"114.061013,22.626823"
113.991743,22.593965,南山区,"113.991743,22.593965"
113.933244,22.538693,南山区,"113.933244,22.538693"
114.143172,22.632277,龙岗区,"114.143172,22.632277"
113.923805,22.532712,南山区,"113.923805,22.532712"
114.088523,22.632767,龙岗区,"114.088523,22.632767"
114.242071,22.726735,龙岗区,"114.242071,22.726735"
114.047926,22.524997,福田区,"114.047926,22.524997"
114.043641,22.620429,龙华区,"114.043641,22.620429"
113.938567426,22.5546381488,南山区,"113.938567426,22.5546381488"
114.125223,22.550102,罗湖区,"114.125223,22.550102"
114.051056,22.651569,龙华区,"114.051056,22.651569"
114.039004,22.674809,龙华区,"114.039004,22.674809"
113.979251169,22.5560852017,南山区,"113.979251169,22.5560852017"
114.145963151,22.5512674155,罗湖区,"114.145963151,22.5512674155"
114.014496,22.655827,龙华区,"114.014496,22.655827"
114.185173566,22.6427630673,龙岗区,"114.185173566,22.6427630673"
113.980565,22.559573,南山区,"113.980565,22.559573"
114.127224,22.55499,罗湖区,"114.127224,22.55499"
114.064094,22.619151,龙岗区,"114.064094,22.619151"
114.040015469,22.5326497524,福田区,"114.040015469,22.5326497524"
114.069707,22.664572,龙岗区,"114.069707,22.664572"
114.080856,22.620518,龙岗区,"114.080856,22.620518"
114.08287,22.531725,福田区,"114.08287,22.531725"
113.813502,22.68227,宝安区,"113.813502,22.68227"
114.03702,22.696716,光明区,"114.03702,22.696716"
114.132045427,22.565657541,罗湖区,"114.132045427,22.565657541"
114.136364,22.580183,罗湖区,"114.136364,22.580183"
114.078645,22.664008,龙岗区,"114.078645,22.664008"
114.020544,22.643385,龙华区,"114.020544,22.643385"
114.058266802,22.5338051798,福田区,"114.058266802,22.5338051798"
114.14240719,22.5494820475,罗湖区,"114.14240719,22.5494820475"
113.975165,22.58299,南山区,"113.975165,22.58299"
113.893813,22.587166,宝安区,"113.893813,22.587166"
114.121012479,22.5499037912,罗湖区,"114.121012479,22.5499037912"
113.957672,22.547709,南山区,"113.957672,22.547709"
114.143465,22.623887,龙岗区,"114.143465,22.623887"
114.032271,22.634271,龙华区,"114.032271,22.634271"
114.08287,22.531725,福田区,"114.08287,22.531725"
114.151173,22.627323,龙岗区,"114.151173,22.627323"
114.108254,22.564313,福田区,"114.108254,22.564313"
113.946375,22.575019,南山区,"113.946375,22.575019"
114.281895,22.734827,龙岗区,"114.281895,22.734827"
114.120103,22.618079,龙岗区,"114.120103,22.618079"
114.144564,22.630126,龙岗区,"114.144564,22.630126"
114.05359,22.598992,龙华区,"114.05359,22.598992"
113.91281,22.58401,宝安区,"113.91281,22.58401"
114.034306,22.655875,龙华区,"114.034306,22.655875"
113.991951,22.56361,南山区,"113.991951,22.56361"
113.912904,22.58563,宝安区,"113.912904,22.58563"
113.857148,22.601965,宝安区,"113.857148,22.601965"
113.852161,22.619827,宝安区,"113.852161,22.619827"
114.164762,22.635544,龙岗区,"114.164762,22.635544"
114.040931,22.652682,龙华区,"114.040931,22.652682"
114.061707,22.53181,福田区,"114.061707,22.53181"
114.221362,22.674237,龙岗区,"114.221362,22.674237"
114.04581403,22.5578567199,福田区,"114.04581403,22.5578567199"
113.817479,22.679429,宝安区,"113.817479,22.679429"
114.01255,22.66473,龙华区,"114.01255,22.66473"
113.823072,22.709174,宝安区,"113.823072,22.709174"
114.121436411,22.5468824796,罗湖区,"114.121436411,22.5468824796"
114.040931,22.652682,龙华区,"114.040931,22.652682"
113.913322,22.484478,南山区,"113.913322,22.484478"
114.037146,22.672974,龙华区,"114.037146,22.672974"
114.033209,22.667544,龙华区,"114.033209,22.667544"
114.065468,22.668721,龙岗区,"114.065468,22.668721"
114.089654,22.638192,龙岗区,"114.089654,22.638192"
113.988393,22.697077,光明区,"113.988393,22.697077"
114.046853,22.634659,龙华区,"114.046853,22.634659"
113.936734,22.51694,南山区,"113.936734,22.51694"
114.070791,22.57243,福田区,"114.070791,22.57243"
113.941816,22.741292,光明区,"113.941816,22.741292"
113.911482094,22.5798716222,宝安区,"113.911482094,22.5798716222"
114.241750888,22.7299846973,龙岗区,"114.241750888,22.7299846973"
114.048560895,22.5585989865,福田区,"114.048560895,22.5585989865"
113.848733,22.603994,宝安区,"113.848733,22.603994"
114.213164873,22.7128307042,龙岗区,"114.213164873,22.7128307042"
114.040931,22.652682,龙华区,"114.040931,22.652682"
113.934878,22.516782,南山区,"113.934878,22.516782"
114.227253247,22.7026852121,龙岗区,"114.227253247,22.7026852121"
114.060641,22.565727,福田区,"114.060641,22.565727"
114.040931,22.652682,龙华区,"114.040931,22.652682"
113.975138,22.582966,南山区,"113.975138,22.582966"
113.862379,22.618649,宝安区,"113.862379,22.618649"
113.955385,22.592942,南山区,"113.955385,22.592942"
114.146662,22.550326,罗湖区,"114.146662,22.550326"
113.934878,22.516782,南山区,"113.934878,22.516782"
114.026124277,22.5449648632,福田区,"114.026124277,22.5449648632"
114.192363,22.656209,龙岗区,"114.192363,22.656209"
114.064417,22.699876,光明区,"114.064417,22.699876"
113.882367,22.563944,宝安区,"113.882367,22.563944"
113.930224,22.4907,南山区,"113.930224,22.4907"
114.126312319,22.5432628311,罗湖区,"114.126312319,22.5432628311"
114.045867,22.56648,福田区,"114.045867,22.56648"
114.047078464,22.5287059664,福田区,"114.047078464,22.5287059664"
114.149801,22.632023,龙岗区,"114.149801,22.632023"
113.920431,22.495075,南山区,"113.920431,22.495075"
113.991743,22.593965,南山区,"113.991743,22.593965"
113.859969,22.579843,宝安区,"113.859969,22.579843"
113.953571,22.53112,南山区,"113.953571,22.53112"
113.895404951,22.56543457,宝安区,"113.895404951,22.56543457"
113.863654,22.573075,宝安区,"113.863654,22.573075"
114.016604,22.636627,龙华区,"114.016604,22.636627"
114.107419,22.559617,福田区,"114.107419,22.559617"
114.146576,22.555308,罗湖区,"114.146576,22.555308"
114.164776,22.635518,龙岗区,"114.164776,22.635518"
114.19315,22.643806,龙岗区,"114.19315,22.643806"
114.103355,22.545851,福田区,"114.103355,22.545851"
113.938293,22.484402,南山区,"113.938293,22.484402"
113.931122121,22.5227909829,南山区,"113.931122121,22.5227909829"
114.043332,22.667554,龙华区,"114.043332,22.667554"
114.066977138,22.5708523514,福田区,"114.066977138,22.5708523514"
114.138608,22.629309,龙岗区,"114.138608,22.629309"
114.047421,22.617147,龙华区,"114.047421,22.617147"
114.274295,22.728069,龙岗区,"114.274295,22.728069"
114.088797203,22.5506939761,福田区,"114.088797203,22.5506939761"
114.242911,22.721905,龙岗区,"114.242911,22.721905"
114.073929,22.641003,龙岗区,"114.073929,22.641003"
113.9735,22.549698,南山区,"113.9735,22.549698"
114.301152,22.732029,龙岗区,"114.301152,22.732029"
113.848667,22.694776,宝安区,"113.848667,22.694776"
114.069357,22.616615,龙岗区,"114.069357,22.616615"
113.932677789,22.5304670973,南山区,"113.932677789,22.5304670973"
114.039976794,22.6330691686,龙华区,"114.039976794,22.6330691686"
113.985052,22.543779,南山区,"113.985052,22.543779"
114.042508,22.564034,福田区,"114.042508,22.564034"
114.115337353,22.5576744277,罗湖区,"114.115337353,22.5576744277"
113.975492,22.546325,南山区,"113.975492,22.546325"
114.162505,22.612728,龙岗区,"114.162505,22.612728"
114.022354,22.554482,福田区,"114.022354,22.554482"
114.045470685,22.5645112527,福田区,"114.045470685,22.5645112527"
114.077805,22.573689,福田区,"114.077805,22.573689"
113.936734,22.51694,南山区,"113.936734,22.51694"
113.911694053,22.5323346555,南山区,"113.911694053,22.5323346555"
113.934878,22.516782,南山区,"113.934878,22.516782"
114.065195,22.599338,龙华区,"114.065195,22.599338"
114.04391,22.638343,龙华区,"114.04391,22.638343"
113.945545,22.735279,光明区,"113.945545,22.735279"
113.972004221,22.528065995,南山区,"113.972004221,22.528065995"
113.927414,22.560305,南山区,"113.927414,22.560305"
114.077805,22.573689,福田区,"114.077805,22.573689"
114.01255,22.66473,龙华区,"114.01255,22.66473"
113.911064,22.771866,光明区,"113.911064,22.771866"
113.929893,22.53207,南山区,"113.929893,22.53207"
114.105451,22.572147,罗湖区,"114.105451,22.572147"
114.064183,22.566888,福田区,"114.064183,22.566888"
114.098548,22.559804,福田区,"114.098548,22.559804"
114.232807,22.704891,龙岗区,"114.232807,22.704891"
114.259830294,22.7375002678,龙岗区,"114.259830294,22.7375002678"
114.226858,22.71007,龙岗区,"114.226858,22.71007"
114.262844584,22.7319582881,龙岗区,"114.262844584,22.7319582881"
114.050953,22.557001,福田区,"114.050953,22.557001"
114.143774,22.583858,罗湖区,"114.143774,22.583858"
114.082006,22.529845,福田区,"114.082006,22.529845"
114.039632,22.563789,福田区,"114.039632,22.563789"
113.874882,22.578286,宝安区,"113.874882,22.578286"
113.898847777,22.5848953232,宝安区,"113.898847777,22.5848953232"
113.909861,22.51623,南山区,"113.909861,22.51623"
113.931714557,22.4923590957,南山区,"113.931714557,22.4923590957"
113.866134,22.568469,宝安区,"113.866134,22.568469"
113.818125,22.707827,宝安区,"113.818125,22.707827"
113.862379,22.618649,宝安区,"113.862379,22.618649"
113.93415186,22.509293916,南山区,"113.93415186,22.509293916"
114.056209537,22.5245001405,福田区,"114.056209537,22.5245001405"
113.895581,22.563693,宝安区,"113.895581,22.563693"
114.144564,22.630126,龙岗区,"114.144564,22.630126"
114.02960171,22.5607509363,福田区,"114.02960171,22.5607509363"
113.909861,22.51623,南山区,"113.909861,22.51623"
114.146662,22.550326,罗湖区,"114.146662,22.550326"
114.231367,22.682438,龙岗区,"114.231367,22.682438"
113.963237,22.575966,南山区,"113.963237,22.575966"
114.03491,22.668813,龙华区,"114.03491,22.668813"
114.120193,22.636144,龙岗区,"114.120193,22.636144"
113.893813,22.587166,宝安区,"113.893813,22.587166"
113.80796,22.705685,宝安区,"113.80796,22.705685"
114.027892,22.631407,龙华区,"114.027892,22.631407"
114.048681146,22.5280719601,福田区,"114.048681146,22.5280719601"
113.83207,22.658162,宝安区,"113.83207,22.658162"
114.039677,22.676198,龙华区,"114.039677,22.676198"
114.103197,22.545085,福田区,"114.103197,22.545085"
113.846318,22.604754,宝安区,"113.846318,22.604754"
113.902656,22.508956,南山区,"113.902656,22.508956"
114.023219,22.644096,龙华区,"114.023219,22.644096"
114.257212,22.717829,龙岗区,"114.257212,22.717829"
113.967499,22.585749,南山区,"113.967499,22.585749"
114.109390829,22.5702243022,福田区,"114.109390829,22.5702243022"
114.073944603,22.5437354542,福田区,"114.073944603,22.5437354542"
113.9735,22.549698,南山区,"113.9735,22.549698"
114.218197,22.648364,龙岗区,"114.218197,22.648364"
113.971732475,22.5330485224,南山区,"113.971732475,22.5330485224"
114.013248,22.541661,福田区,"114.013248,22.541661"
113.823567,22.724734,宝安区,"113.823567,22.724734"
114.151198,22.623587,龙岗区,"114.151198,22.623587"
114.01931,22.649534,龙华区,"114.01931,22.649534"
113.849216,22.612203,宝安区,"113.849216,22.612203"
114.058266802,22.5338051798,福田区,"114.058266802,22.5338051798"
113.854323,22.600313,宝安区,"113.854323,22.600313"
114.020544,22.643385,龙华区,"114.020544,22.643385"
114.032390482,22.6367012456,龙华区,"114.032390482,22.6367012456"
113.961188,22.549591,南山区,"113.961188,22.549591"
114.007086,22.671725,龙华区,"114.007086,22.671725"
114.051964174,22.570264469,福田区,"114.051964174,22.570264469"
114.139900292,22.5526596094,罗湖区,"114.139900292,22.5526596094"
114.052681,22.554076,福田区,"114.052681,22.554076"
114.040027,22.615801,龙华区,"114.040027,22.615801"
114.252572,22.723471,龙岗区,"114.252572,22.723471"
114.061707,22.53181,福田区,"114.061707,22.53181"
113.926331829,22.5143555637,南山区,"113.926331829,22.5143555637"
114.033573,22.657639,龙华区,"114.033573,22.657639"
113.921313534,22.5159791366,南山区,"113.921313534,22.5159791366"
114.244455,22.702318,龙岗区,"114.244455,22.702318"
114.057604,22.531009,福田区,"114.057604,22.531009"
113.975138,22.582966,南山区,"113.975138,22.582966"
114.076927412,22.5558028263,福田区,"114.076927412,22.5558028263"
113.909903,22.586623,宝安区,"113.909903,22.586623"
114.115835794,22.5457670716,罗湖区,"114.115835794,22.5457670716"
114.146576,22.555308,罗湖区,"114.146576,22.555308"
113.985004,22.680974,龙华区,"113.985004,22.680974"
113.878059,22.573934,宝安区,"113.878059,22.573934"
114.056231,22.572207,福田区,"114.056231,22.572207"
113.967499,22.585749,南山区,"113.967499,22.585749"
113.957672,22.547709,南山区,"113.957672,22.547709"
113.810956,22.693733,宝安区,"113.810956,22.693733"
114.042557,22.671717,龙华区,"114.042557,22.671717"
113.794822,22.747045,宝安区,"113.794822,22.747045"
113.899852,22.497209,南山区,"113.899852,22.497209"
113.858188,22.608238,宝安区,"113.858188,22.608238"
114.136364,22.580183,罗湖区,"114.136364,22.580183"
114.059697,22.526868,福田区,"114.059697,22.526868"
113.94862,22.508966,南山区,"113.94862,22.508966"
114.080856,22.620518,龙岗区,"114.080856,22.620518"
114.142228,22.605839,龙岗区,"114.142228,22.605839"
114.098768,22.557523,福田区,"114.098768,22.557523"
114.231367,22.682438,龙岗区,"114.231367,22.682438"
114.03307,22.6633,龙华区,"114.03307,22.6633"
113.887171,22.57146,宝安区,"113.887171,22.57146"
114.237140264,22.757589028,龙岗区,"114.237140264,22.757589028"
113.895961,22.587398,宝安区,"113.895961,22.587398"
113.860893,22.596643,宝安区,"113.860893,22.596643"
114.127639943,22.5437314626,罗湖区,"114.127639943,22.5437314626"
113.895581,22.563693,宝安区,"113.895581,22.563693"
114.117405,22.539181,罗湖区,"114.117405,22.539181"
114.031926,22.541356,福田区,"114.031926,22.541356"
114.031467016,22.5446934056,福田区,"114.031467016,22.5446934056"
113.914675,22.57925,宝安区,"113.914675,22.57925"
114.074131042,22.5417191752,福田区,"114.074131042,22.5417191752"
114.139605,22.582741,罗湖区,"114.139605,22.582741"
114.039009,22.654116,龙华区,"114.039009,22.654116"
114.243453,22.72895,龙岗区,"114.243453,22.72895"
114.129203,22.607857,龙岗区,"114.129203,22.607857"
114.122115,22.553849,罗湖区,"114.122115,22.553849"
114.24391,22.725198,龙岗区,"114.24391,22.725198"
114.189174,22.572325,罗湖区,"114.189174,22.572325"
114.066196,22.638489,龙岗区,"114.066196,22.638489"
113.973075,22.546479,南山区,"113.973075,22.546479"
114.009396,22.678586,龙华区,"114.009396,22.678586"
113.924871,22.558119,南山区,"113.924871,22.558119"
113.920431,22.495075,南山区,"113.920431,22.495075"
113.853194,22.606403,宝安区,"113.853194,22.606403"
113.957639,22.547968,南山区,"113.957639,22.547968"
114.073944603,22.5437354542,福田区,"114.073944603,22.5437354542"
113.942622,22.503962,南山区,"113.942622,22.503962"
113.931055,22.514189,南山区,"113.931055,22.514189"
113.877308,22.568438,宝安区,"113.877308,22.568438"
114.120984,22.54819,罗湖区,"114.120984,22.54819"
113.845297,22.735675,宝安区,"113.845297,22.735675"
114.034949071,22.6464001824,龙华区,"114.034949071,22.6464001824"
113.911621,22.56246,宝安区,"113.911621,22.56246"
113.907385057,22.5604797824,宝安区,"113.907385057,22.5604797824"
113.98231307,22.5466705523,南山区,"113.98231307,22.5466705523"
113.902289,22.504062,南山区,"113.902289,22.504062"
113.991743,22.593965,南山区,"113.991743,22.593965"
114.037643687,22.561488596,福田区,"114.037643687,22.561488596"
114.033573,22.657639,龙华区,"114.033573,22.657639"
113.865432,22.624026,宝安区,"113.865432,22.624026"
113.855315156,22.5783083518,宝安区,"113.855315156,22.5783083518"
114.045768,22.620215,龙华区,"114.045768,22.620215"
113.806639,22.732677,宝安区,"113.806639,22.732677"
113.891978,22.573071,宝安区,"113.891978,22.573071"
113.856751,22.575561,宝安区,"113.856751,22.575561"
114.013389,22.682925,龙华区,"114.013389,22.682925"
113.902114,22.584708,宝安区,"113.902114,22.584708"
114.05359,22.598992,龙华区,"114.05359,22.598992"
113.95782867,22.5318107386,南山区,"113.95782867,22.5318107386"
114.140328164,22.5555123386,罗湖区,"114.140328164,22.5555123386"
113.972354297,22.5355851203,南山区,"113.972354297,22.5355851203"
114.120193,22.636144,龙岗区,"114.120193,22.636144"
114.040045,22.602512,龙华区,"114.040045,22.602512"
113.991743,22.593965,南山区,"113.991743,22.593965"
114.244653,22.750213,龙岗区,"114.244653,22.750213"
113.94747,22.503649,南山区,"113.94747,22.503649"
113.913931,22.586819,宝安区,"113.913931,22.586819"
114.1485,22.572496,罗湖区,"114.1485,22.572496"
114.253429,22.705145,龙岗区,"114.253429,22.705145"
113.975129,22.582945,南山区,"113.975129,22.582945"
114.04346,22.607523,龙华区,"114.04346,22.607523"
114.045867,22.56648,福田区,"114.045867,22.56648"
113.876224719,22.5716076718,宝安区,"113.876224719,22.5716076718"
114.071555,22.566853,福田区,"114.071555,22.566853"
113.913018,22.584418,宝安区,"113.913018,22.584418"
113.945584427,22.5050413568,南山区,"113.945584427,22.5050413568"
114.044030473,22.5687390995,福田区,"114.044030473,22.5687390995"
113.80796,22.705685,宝安区,"113.80796,22.705685"
114.286475446,22.7519254458,龙岗区,"114.286475446,22.7519254458"
113.906502,22.488927,南山区,"113.906502,22.488927"
113.972354297,22.5355851203,南山区,"113.972354297,22.5355851203"
114.187722297,22.6499149115,龙岗区,"114.187722297,22.6499149115"
114.076927412,22.5558028263,福田区,"114.076927412,22.5558028263"
114.129779,22.57267,罗湖区,"114.129779,22.57267"
114.064397515,22.5321975223,福田区,"114.064397515,22.5321975223"
114.155628,22.607461,龙岗区,"114.155628,22.607461"
113.980565,22.559573,南山区,"113.980565,22.559573"
113.81694,22.677615,宝安区,"113.81694,22.677615"
113.991743,22.593965,南山区,"113.991743,22.593965"
113.830139,22.655737,宝安区,"113.830139,22.655737"
113.934252,22.494169,南山区,"113.934252,22.494169"
114.034306,22.655875,龙华区,"114.034306,22.655875"
114.114107,22.617842,龙岗区,"114.114107,22.617842"
114.125515056,22.6015155024,龙岗区,"114.125515056,22.6015155024"
113.853024,22.599958,宝安区,"113.853024,22.599958"
114.051056,22.651569,龙华区,"114.051056,22.651569"
114.028761194,22.6400419179,龙华区,"114.028761194,22.6400419179"
114.065195,22.599338,龙华区,"114.065195,22.599338"
113.914348,22.792364,光明区,"113.914348,22.792364"
114.144512658,22.6226525565,龙岗区,"114.144512658,22.6226525565"
113.869381,22.569626,宝安区,"113.869381,22.569626"
114.149019142,22.6133591982,龙岗区,"114.149019142,22.6133591982"
114.062385908,22.5293300655,福田区,"114.062385908,22.5293300655"
114.14848,22.608249,龙岗区,"114.14848,22.608249"
114.133353,22.556672,罗湖区,"114.133353,22.556672"
113.943315094,22.5175662154,南山区,"113.943315094,22.5175662154"
113.921461,22.57886,宝安区,"113.921461,22.57886"
114.032487,22.609467,龙华区,"114.032487,22.609467"
114.132226914,22.546930199,罗湖区,"114.132226914,22.546930199"
113.937082266,22.5063234864,南山区,"113.937082266,22.5063234864"
114.244039,22.71286,龙岗区,"114.244039,22.71286"
113.930224,22.4907,南山区,"113.930224,22.4907"
114.033983,22.642034,龙华区,"114.033983,22.642034"
114.215774,22.656192,龙岗区,"114.215774,22.656192"
113.927583,22.489865,南山区,"113.927583,22.489865"
113.94063,22.485997,南山区,"113.94063,22.485997"
114.146592,22.679844,龙岗区,"114.146592,22.679844"
114.243753319,22.7274542172,龙岗区,"114.243753319,22.7274542172"
114.034306,22.655875,龙华区,"114.034306,22.655875"
114.314485,22.602761,盐田区,"114.314485,22.602761"
113.862618,22.576197,宝安区,"113.862618,22.576197"
114.129240753,22.5690828361,罗湖区,"114.129240753,22.5690828361"
114.132712,22.543892,罗湖区,"114.132712,22.543892"
113.920153797,22.543912068,南山区,"113.920153797,22.543912068"
114.117807,22.606405,龙岗区,"114.117807,22.606405"
114.079083825,22.5231399474,福田区,"114.079083825,22.5231399474"
114.000988,22.541894,南山区,"114.000988,22.541894"
114.053995,22.697725,光明区,"114.053995,22.697725"
114.072046,22.659611,龙岗区,"114.072046,22.659611"
114.050129,22.525353,福田区,"114.050129,22.525353"
113.943575,22.530402,南山区,"113.943575,22.530402"
114.020514,22.554136,福田区,"114.020514,22.554136"
114.064822,22.518472,福田区,"114.064822,22.518472"
113.816126,22.695533,宝安区,"113.816126,22.695533"
113.830707,22.682473,宝安区,"113.830707,22.682473"
114.142799,22.688353,龙岗区,"114.142799,22.688353"
113.938293,22.484402,南山区,"113.938293,22.484402"
113.920431,22.495075,南山区,"113.920431,22.495075"
114.082033,22.66599,龙岗区,"114.082033,22.66599"
114.039009,22.654116,龙华区,"114.039009,22.654116"
113.867787,22.747433,宝安区,"113.867787,22.747433"
113.861957,22.573121,宝安区,"113.861957,22.573121"
114.223076,22.663461,龙岗区,"114.223076,22.663461"
114.147476515,22.6051792604,龙岗区,"114.147476515,22.6051792604"
114.088926878,22.5336788005,福田区,"114.088926878,22.5336788005"
114.043482,22.665143,龙华区,"114.043482,22.665143"
113.933226455,22.5331659337,南山区,"113.933226455,22.5331659337"
114.054127185,22.6036823592,龙华区,"114.054127185,22.6036823592"
114.026365,22.638524,龙华区,"114.026365,22.638524"
114.275003,22.735755,龙岗区,"114.275003,22.735755"
